Student_ID,Age,Gender,GPA,Attendance,Assignment_Completion,Exam_Performance,Engagement_Score,Participation_Score,Behavioral_Score,Previous_Academic_Performance,Course_Satisfaction,Failed_Subjects,Assignments_Missed,LMS_Activity,Churn
STU0493,22,Female,8.15,75.6,70.5,69.5,38.0,58.0,86.6,8.38,6.7,1,3,93.3,1
STU0494,20,Female,6.74,56.8,54.5,65.0,41.1,78.3,72.1,7.13,9.2,0,3,67.1,0
STU0495,17,Male,4.67,93.7,83.2,44.4,70.5,39.7,50.8,4.84,8.5,0,4,70.6,0
STU0496,23,Female,8.31,88.1,61.7,87.3,68.5,87.3,86.7,7.46,7.4,1,1,39.9,0
STU0497,25,Male,5.71,84.1,100.0,59.3,55.1,37.2,67.9,5.05,5.5,2,1,90.3,0
STU0498,20,Female,6.02,97.8,84.1,63.9,82.6,52.3,51.2,5.64,5.4,0,0,82.5,0
STU0499,20,Male,6.09,65.7,65.7,58.1,77.6,46.0,92.3,5.89,7.4,0,6,81.1,1
STU0500,22,Female,8.45,100.0,65.2,62.2,83.4,31.7,100.0,9.19,8.2,1,0,53.7,0
STU0501,19,Male,4.24,90.1,73.5,36.2,65.8,66.8,71.4,3.43,7.7,0,1,54.5,0
STU0502,22,Male,10.0,74.9,71.2,100.0,78.8,99.3,100.0,9.75,5.2,2,3,74.5,0
STU0503,23,Female,8.07,92.8,92.9,72.1,60.0,100.0,73.4,8.74,8.1,0,1,56.1,0
STU0504,19,Male,7.07,63.6,78.0,68.7,100.0,66.8,66.3,6.86,7.7,2,2,78.7,0
STU0505,23,Female,6.73,67.3,63.3,57.4,53.4,86.2,62.5,7.05,5.2,2,1,26.8,0
STU0506,19,Male,7.14,70.1,100.0,54.0,100.0,69.4,96.6,7.04,5.7,2,1,60.2,0
STU0507,18,Female,7.43,71.1,75.8,65.6,68.6,74.5,60.3,7.61,8.2,0,2,100.0,0
STU0508,20,Male,7.57,64.3,87.3,71.2,43.2,58.5,83.0,7.41,6.6,0,2,78.8,0
STU0509,24,Female,7.47,93.9,65.3,60.7,92.6,68.7,63.6,7.94,9.7,1,2,73.3,0
STU0510,25,Male,6.91,74.6,80.8,59.8,70.3,75.2,65.1,5.83,7.9,1,2,100.0,0
STU0511,23,Male,6.56,82.6,80.0,49.6,83.3,54.0,87.5,6.31,6.2,1,2,23.3,0
STU0512,17,Male,6.62,70.6,44.8,70.8,90.0,63.5,66.3,6.83,7.0,2,2,53.7,1
STU0513,19,Male,6.57,54.3,100.0,56.2,74.1,63.9,65.9,6.94,7.1,1,4,62.0,1
STU0514,25,Female,8.16,81.5,95.7,88.0,57.3,80.7,89.0,9.21,5.8,0,1,87.2,0
STU0515,17,Male,7.51,53.1,68.6,82.9,85.6,44.7,96.0,7.24,5.4,0,1,87.5,0
STU0516,25,Female,3.27,77.1,57.4,28.6,68.0,64.0,81.7,4.31,8.2,0,2,52.7,1
STU0517,24,Male,7.59,60.2,80.6,58.2,80.3,100.0,62.2,7.13,8.4,1,2,90.0,0
STU0518,17,Male,7.03,100.0,76.4,42.4,29.2,87.1,64.3,7.96,8.0,1,3,61.9,0
STU0519,22,Female,6.78,89.8,80.7,46.3,76.0,90.6,73.2,7.35,9.6,1,2,94.2,0
STU0520,21,Female,6.33,79.4,78.1,43.2,56.5,65.5,76.8,5.69,6.1,1,1,49.3,1
STU0521,22,Male,8.15,94.4,83.1,87.1,97.8,71.1,57.2,8.36,9.8,1,3,67.5,0
STU0522,21,Male,7.94,67.0,98.2,72.6,79.2,84.0,82.8,7.9,5.5,1,5,60.2,0
STU0523,22,Male,5.87,85.1,84.1,56.7,72.3,94.6,73.3,6.31,5.3,0,2,91.1,0
STU0524,21,Female,7.29,80.6,58.2,43.4,76.8,27.9,46.3,7.13,4.0,0,3,59.5,0
STU0525,21,Female,5.63,81.4,96.8,38.7,50.0,40.0,58.1,5.41,6.2,0,1,69.2,0
STU0526,20,Male,5.14,94.5,100.0,55.1,97.2,89.9,64.4,6.1,6.1,0,4,80.1,0
STU0527,19,Female,6.05,87.5,100.0,57.3,100.0,59.7,70.9,5.98,7.9,1,3,80.9,0
STU0528,19,Female,7.83,81.8,57.0,69.0,75.1,52.2,100.0,8.41,7.4,0,2,87.7,1
STU0529,20,Female,7.94,56.5,78.9,77.1,96.6,41.2,75.6,7.78,5.0,0,3,74.2,0
STU0530,25,Female,7.42,65.5,41.7,83.1,57.8,54.5,59.4,8.59,6.3,1,2,61.6,1
STU0531,18,Male,7.67,76.4,83.9,66.8,53.7,38.4,75.3,7.2,6.4,0,1,63.0,0
STU0532,25,Male,7.42,79.2,66.2,67.5,68.7,100.0,66.7,6.99,4.0,1,1,70.5,0
STU0533,17,Male,6.03,63.3,100.0,56.2,75.8,64.6,76.9,7.1,5.3,0,3,75.0,0
STU0534,17,Male,7.32,100.0,62.6,89.8,60.9,63.9,80.7,7.01,5.7,1,4,67.1,0
STU0535,21,Female,7.76,97.7,48.0,48.8,77.7,76.2,90.1,8.88,9.4,1,5,70.4,0
STU0536,22,Female,7.71,85.8,67.5,76.2,73.5,83.3,71.6,8.33,7.3,0,3,39.7,0
STU0537,22,Male,8.23,78.9,43.4,72.9,50.0,83.0,96.6,8.12,8.1,0,2,83.3,0
STU0538,19,Male,7.65,75.2,87.0,74.5,77.3,85.4,85.6,6.38,4.5,2,0,73.6,0
STU0539,23,Male,7.22,65.6,42.0,58.4,83.5,53.0,61.4,7.21,9.0,0,3,90.0,0
STU0540,25,Female,8.08,79.0,75.5,72.2,71.1,59.3,100.0,8.15,9.2,3,3,70.0,1
STU0541,24,Male,6.77,81.4,41.8,68.0,88.7,79.6,76.9,7.59,3.6,1,3,35.2,1
STU0542,22,Female,5.74,61.9,69.9,82.8,46.1,55.0,59.5,6.85,5.8,0,1,62.8,0
STU0543,24,Male,6.6,82.3,100.0,67.5,76.4,64.9,96.8,6.12,7.8,0,2,66.0,0
STU0544,21,Male,5.91,76.0,80.8,44.7,46.9,72.6,100.0,6.47,8.1,1,3,84.9,0
STU0545,24,Other,5.99,53.2,61.2,49.7,47.9,79.9,71.5,6.53,5.8,0,1,28.6,0
STU0546,20,Female,6.63,66.8,74.5,55.1,56.6,31.2,64.4,7.38,6.5,0,4,70.8,0
STU0547,24,Male,5.85,72.6,75.3,34.7,51.0,78.6,69.4,6.2,6.0,0,2,80.3,0
STU0548,18,Female,6.43,100.0,82.6,54.6,58.1,60.6,82.7,5.07,7.2,1,2,56.8,0
STU0549,21,Female,4.53,85.2,53.1,48.1,64.1,78.4,91.2,4.42,9.0,0,2,71.5,0
STU0550,25,Female,7.06,60.6,84.5,50.8,83.1,79.8,80.6,6.25,5.7,1,1,57.5,0
STU0551,20,Male,6.8,84.3,31.7,71.7,62.2,95.6,73.5,6.66,8.7,3,2,55.4,1
STU0552,22,Female,5.82,57.9,64.9,57.3,39.5,90.7,94.5,6.51,5.7,0,1,61.8,0
STU0553,17,Female,7.59,92.1,67.2,61.0,88.5,90.6,67.3,7.8,5.6,1,5,55.8,0
STU0554,25,Female,7.93,71.9,85.1,70.0,52.9,92.4,87.5,8.73,8.4,0,3,83.7,0
STU0555,17,Male,4.87,76.8,75.4,59.8,66.9,70.5,67.7,5.11,8.6,0,1,55.3,0
STU0556,21,Male,5.88,95.2,52.5,60.3,76.0,65.6,78.5,4.97,8.4,0,2,51.9,0
STU0557,20,Male,5.88,61.3,59.2,53.0,71.6,81.6,70.3,4.12,4.8,1,3,100.0,1
STU0558,19,Female,5.67,59.8,78.2,48.7,87.7,78.9,71.2,5.77,6.2,1,3,89.2,0
STU0559,22,Male,7.8,70.4,73.7,71.0,76.6,59.1,66.3,7.65,8.4,0,5,32.8,0
STU0560,18,Female,6.57,91.5,65.7,54.0,52.5,72.7,92.2,5.89,7.1,1,1,54.7,0
STU0561,19,Female,6.48,58.2,67.3,37.3,100.0,64.3,61.0,5.29,5.2,1,0,74.8,1
STU0562,21,Male,4.4,41.2,86.1,60.0,71.5,48.8,60.9,3.89,7.8,0,0,76.5,0
STU0563,25,Female,7.56,72.1,66.7,69.6,65.3,89.5,100.0,7.42,5.8,0,4,40.2,0
STU0564,18,Male,5.31,85.2,73.6,51.8,85.4,66.0,86.7,5.78,10.0,1,0,93.2,0
STU0565,24,Female,6.87,93.6,100.0,61.3,72.5,100.0,36.2,7.0,9.6,0,1,86.5,0
STU0566,18,Male,7.13,72.0,52.2,56.8,75.2,34.1,63.5,8.26,8.0,0,1,79.6,0
STU0567,21,Female,8.43,72.7,45.4,74.0,100.0,54.4,44.8,7.71,9.3,2,2,97.1,0
STU0568,23,Female,5.23,93.0,87.5,31.1,63.0,65.6,57.7,5.85,7.1,0,1,79.0,0
STU0569,24,Female,3.18,53.7,64.1,51.4,62.3,86.6,24.9,3.21,8.3,3,3,79.0,1
STU0570,17,Female,7.02,72.9,69.9,50.8,70.1,72.6,69.9,7.51,9.5,1,4,100.0,0
STU0571,22,Female,8.96,80.5,62.5,70.3,87.3,70.9,54.9,8.65,7.4,2,2,92.0,0
STU0572,17,Female,8.29,83.8,70.8,70.2,40.9,43.6,72.9,9.04,6.6,0,3,53.2,0
STU0573,18,Female,7.05,71.4,100.0,76.3,32.6,43.0,47.6,7.26,4.1,1,2,82.7,0
STU0574,17,Female,6.21,78.4,87.8,56.0,57.4,71.1,73.2,5.73,6.9,1,2,56.7,0
STU0575,21,Male,7.77,45.7,88.8,57.6,38.6,39.1,65.8,7.76,8.4,0,2,80.1,0
STU0576,25,Female,5.63,69.4,52.3,63.2,60.4,54.9,94.5,5.46,8.6,0,2,79.5,0
STU0577,22,Female,7.37,83.9,56.6,73.6,77.0,74.5,93.2,7.71,7.9,0,4,42.3,0
STU0578,17,Female,7.41,65.2,29.6,72.1,52.0,46.3,83.8,6.58,6.1,0,1,67.6,0
STU0579,17,Male,8.07,78.8,62.0,79.8,42.3,95.5,67.1,8.05,3.6,0,1,75.3,0
STU0580,18,Female,10.0,83.8,90.3,100.0,69.2,88.3,100.0,10.0,6.2,2,1,61.3,0
STU0581,25,Male,7.27,73.5,83.3,87.3,83.5,35.1,48.7,7.29,6.5,1,5,76.3,0
STU0582,19,Female,6.19,80.2,71.5,48.8,37.5,47.3,50.9,7.13,6.5,1,4,86.1,0
STU0583,17,Male,6.77,65.5,74.6,77.2,82.8,21.6,70.7,7.31,8.1,0,1,69.4,0
STU0584,21,Female,4.68,75.3,64.0,46.0,82.7,50.1,100.0,4.67,10.0,0,2,74.5,0
STU0585,23,Other,5.97,85.9,78.3,58.7,85.2,79.6,69.0,6.12,7.2,0,4,97.7,0
STU0586,22,Male,6.31,80.0,87.3,39.9,89.9,57.1,69.3,6.52,6.6,0,0,79.5,0
STU0587,17,Other,6.17,70.4,49.1,53.8,100.0,73.8,50.4,6.45,6.6,1,3,74.0,0
STU0588,21,Male,6.98,80.9,79.8,54.7,61.6,36.1,86.2,5.7,7.2,4,3,50.8,0
STU0589,21,Female,5.81,87.3,89.9,60.6,70.0,80.2,86.3,5.6,5.6,1,3,83.4,0
STU0590,22,Female,8.15,51.4,68.4,84.1,60.5,54.5,83.8,7.11,7.2,3,4,76.6,0
STU0591,19,Female,6.8,93.1,86.2,40.5,68.0,65.2,62.6,7.69,7.8,1,2,95.7,0
STU0592,21,Female,6.79,73.6,100.0,60.9,95.6,63.2,61.4,6.75,7.4,0,2,70.9,0
STU0593,23,Female,6.41,83.5,73.3,68.9,43.8,40.8,52.6,6.27,7.8,1,1,33.7,0
STU0594,21,Male,6.99,93.6,81.3,61.0,52.5,43.1,73.3,7.62,7.7,1,3,36.0,0
STU0595,21,Male,7.79,60.2,63.2,77.4,92.8,83.4,55.8,8.09,4.0,1,3,84.7,0
STU0596,21,Female,5.76,68.8,77.9,55.4,86.4,72.6,54.3,4.97,8.1,3,2,58.6,0
STU0597,19,Female,6.01,74.2,82.4,57.5,61.5,85.0,65.6,5.96,5.9,1,2,78.7,0
STU0598,17,Female,6.44,67.8,78.1,55.2,83.4,71.2,64.7,6.21,5.1,0,2,72.3,0
STU0599,21,Female,5.18,100.0,58.7,34.5,74.1,67.7,63.9,3.96,5.1,0,5,66.7,0
STU0600,25,Male,5.82,66.9,78.3,41.2,95.0,32.2,79.0,5.34,7.7,1,3,68.1,0
STU0601,17,Female,6.23,70.8,98.4,63.2,69.3,59.9,73.2,6.1,6.6,2,2,52.7,1
STU0602,19,Male,7.85,80.7,82.2,70.8,86.5,64.5,67.7,7.77,4.1,1,3,69.7,0
STU0603,20,Female,7.12,62.4,90.4,62.7,100.0,100.0,74.7,6.08,7.8,1,4,58.3,0
STU0604,17,Male,7.03,72.9,71.2,59.0,78.8,78.1,57.1,7.84,4.6,1,3,62.6,0
STU0605,17,Male,7.82,82.1,87.0,67.3,68.9,94.2,73.6,7.75,7.2,0,1,63.5,0
STU0606,24,Male,6.64,73.7,79.5,70.2,81.0,76.4,74.3,6.67,7.4,0,0,65.5,0
STU0607,18,Male,7.27,76.8,59.8,62.1,61.4,51.5,49.5,7.55,8.5,0,7,88.4,0
STU0608,24,Female,6.68,71.1,80.1,46.7,100.0,67.2,86.9,6.13,10.0,0,2,67.4,0
STU0609,23,Male,7.12,58.3,59.1,71.5,71.2,69.5,58.8,7.44,4.7,0,4,90.5,0
STU0610,18,Male,6.1,82.2,64.9,52.9,63.1,47.2,73.4,5.84,6.9,0,0,100.0,0
STU0611,22,Male,3.87,100.0,78.0,35.1,53.0,57.7,89.5,3.24,6.5,1,1,87.1,0
STU0612,22,Male,6.64,78.2,79.8,75.8,87.7,61.1,85.9,7.04,7.7,2,2,80.7,0
STU0613,19,Male,8.51,80.9,56.0,76.4,83.6,95.5,72.5,9.55,7.4,1,1,76.5,0
STU0614,18,Male,7.91,87.0,91.9,74.1,59.0,25.5,66.6,8.42,6.4,1,0,87.3,0
STU0615,17,Female,7.96,61.5,84.2,59.9,78.4,87.9,86.2,8.61,6.3,2,1,71.8,0
STU0616,22,Female,8.28,100.0,63.7,72.3,40.8,47.2,82.1,7.92,5.1,1,1,89.7,0
STU0617,21,Female,6.91,80.6,50.4,68.3,71.3,38.9,62.7,5.79,8.7,0,0,82.3,0
STU0618,25,Male,7.04,99.2,72.7,47.8,76.1,87.4,60.1,8.08,7.8,0,2,62.8,0
STU0619,17,Male,6.06,68.5,67.9,56.5,98.7,78.9,40.9,7.5,8.6,2,3,87.9,0
STU0620,23,Female,6.42,100.0,76.8,58.8,54.1,88.8,74.3,7.5,6.5,0,2,71.8,0
STU0621,21,Female,7.54,88.1,69.2,68.3,45.0,80.2,70.8,7.3,5.9,1,8,67.9,0
STU0622,21,Male,8.24,85.2,42.9,84.5,51.9,100.0,89.0,7.43,5.2,0,1,60.5,0
STU0623,18,Male,6.63,81.0,68.8,63.0,43.9,75.6,77.4,5.88,7.6,1,1,73.3,0
STU0624,19,Male,6.26,74.8,70.1,71.1,92.1,62.0,92.0,5.08,5.2,0,5,89.9,0
STU0625,23,Male,6.8,93.6,85.1,51.3,95.9,71.5,61.5,6.72,10.0,0,2,87.8,0
STU0626,22,Male,7.52,79.8,63.8,69.0,73.8,88.6,89.1,8.64,4.8,1,1,77.1,0
STU0627,18,Female,5.07,52.4,100.0,46.5,90.0,50.2,64.1,4.97,7.5,0,2,82.0,0
STU0628,22,Female,4.04,63.5,44.4,25.7,70.4,52.6,83.7,4.25,9.7,0,2,95.4,0
STU0629,18,Female,6.14,75.6,96.0,64.8,66.3,59.1,50.1,7.1,8.0,0,3,67.0,0
STU0630,18,Female,5.34,82.0,71.4,71.3,62.0,25.0,75.5,5.06,7.3,0,3,47.7,0
STU0631,18,Female,6.19,77.3,88.8,55.5,62.4,67.6,42.2,7.61,5.4,0,1,96.0,0
STU0632,19,Female,6.62,93.8,76.3,64.6,40.1,29.2,68.0,8.01,4.7,1,1,59.4,0
STU0633,18,Female,6.26,52.6,93.2,57.2,72.8,66.0,78.6,6.17,8.3,2,4,56.2,1
STU0634,20,Male,8.54,79.9,68.8,69.7,67.3,81.4,64.2,8.14,9.6,0,3,34.1,0
STU0635,25,Male,7.19,54.4,57.4,46.5,81.4,55.9,56.2,7.68,6.3,1,2,81.4,0
STU0636,22,Male,7.16,87.9,97.7,57.4,69.7,96.9,84.7,6.92,5.1,0,3,37.6,0
STU0637,17,Female,7.55,76.8,73.2,54.0,65.1,37.3,70.4,6.74,2.8,0,3,55.0,0
STU0638,24,Female,5.43,83.5,78.5,65.9,52.3,87.6,64.7,6.33,5.3,1,1,81.8,0
STU0639,23,Male,8.05,66.8,94.8,71.3,69.3,77.8,72.6,8.9,6.8,2,3,84.4,0
STU0640,19,Female,6.71,94.6,58.5,56.9,81.3,32.4,100.0,6.82,9.7,0,0,57.0,0
STU0641,17,Male,7.6,91.5,84.5,77.3,47.4,100.0,89.3,6.72,8.1,0,1,67.3,0
STU0642,21,Female,5.51,85.6,65.6,38.4,69.6,63.8,89.4,4.65,7.5,0,3,52.5,0
STU0643,20,Male,4.94,76.3,72.9,36.8,72.2,48.3,78.5,5.02,6.3,0,0,59.0,0
STU0644,24,Male,7.78,85.5,76.2,70.7,55.1,38.3,74.5,7.43,6.0,0,2,75.3,0
STU0645,17,Female,7.25,68.8,51.0,75.5,57.4,60.8,36.1,7.01,9.4,0,3,60.0,0
STU0646,17,Male,5.72,89.1,62.5,56.5,72.2,62.6,61.8,6.44,7.3,0,4,65.1,0
STU0647,20,Male,5.76,99.4,96.6,54.3,47.6,67.0,64.8,6.27,3.4,0,1,40.7,0
STU0648,24,Male,8.15,91.9,89.2,74.1,74.3,59.3,43.9,9.11,5.9,3,3,92.7,1
STU0649,21,Female,5.37,68.5,74.0,52.3,51.9,77.0,54.6,4.68,5.5,0,0,80.2,1
STU0650,18,Female,8.77,82.7,78.9,80.9,87.1,57.6,42.3,8.53,6.1,0,1,85.9,0
STU0651,22,Male,5.72,61.2,70.3,41.2,100.0,28.2,71.4,6.25,8.0,0,1,95.8,0
STU0652,21,Female,7.57,85.4,96.7,68.6,52.5,62.2,84.3,7.88,6.8,0,3,53.5,0
STU0653,18,Female,6.41,83.9,71.8,47.0,77.6,20.0,88.6,7.48,6.9,2,2,62.8,0
STU0654,19,Male,7.52,53.7,78.7,68.5,54.9,71.7,78.2,7.81,9.2,0,0,32.1,0
STU0655,25,Male,6.15,62.9,93.3,50.5,86.7,46.4,57.5,7.44,5.8,0,2,100.0,0
STU0656,23,Male,6.6,74.3,62.6,84.8,45.2,68.1,43.0,6.98,10.0,0,2,67.0,0
STU0657,23,Male,6.85,74.1,99.9,61.3,76.7,90.0,45.6,7.59,5.9,0,4,90.8,0
STU0658,22,Female,5.6,62.3,50.5,36.4,52.3,47.0,53.0,5.37,7.2,0,3,45.2,1
STU0659,24,Male,7.69,83.1,100.0,67.9,64.3,85.2,58.7,7.7,6.5,0,5,89.9,0
STU0660,20,Female,6.18,81.3,69.0,60.8,49.4,56.8,69.6,6.82,7.2,0,2,100.0,0
STU0661,24,Female,6.53,75.5,71.1,75.5,82.8,98.3,56.8,7.66,7.8,0,4,68.8,0
STU0662,20,Male,5.61,68.2,44.8,44.6,52.9,58.1,77.1,6.12,7.7,0,3,49.8,0
STU0663,24,Female,3.73,91.6,67.7,20.0,77.9,49.0,68.5,3.67,5.7,0,5,67.2,1
STU0664,25,Male,6.57,99.5,58.4,67.3,61.8,78.1,72.2,7.53,5.1,1,0,25.5,1
STU0665,19,Female,9.7,71.7,65.3,73.5,65.9,56.7,89.1,8.17,10.0,4,1,69.2,0
STU0666,19,Female,7.74,70.0,72.8,65.3,70.7,49.0,54.3,6.74,6.2,1,2,86.4,0
STU0667,18,Female,6.78,84.4,90.3,58.4,54.3,55.9,78.3,7.26,8.2,0,2,69.3,0
STU0668,19,Female,6.48,73.3,78.3,57.6,71.8,64.2,71.8,6.49,4.3,5,1,64.3,1
STU0669,19,Male,6.83,76.2,79.9,68.4,95.5,90.5,67.0,7.25,6.5,1,3,80.6,0
STU0670,21,Female,7.46,87.6,57.5,60.3,54.0,28.3,85.3,7.51,6.8,3,6,82.1,1
STU0671,21,Female,5.38,53.2,60.9,45.7,89.1,65.4,85.2,5.78,7.8,0,5,36.8,1
STU0672,18,Female,8.14,95.1,100.0,73.1,95.0,76.9,57.8,7.57,2.4,0,0,71.8,0
STU0673,22,Female,7.66,78.9,63.2,70.4,53.3,68.7,69.3,8.06,7.3,2,2,100.0,0
STU0674,21,Female,7.66,72.7,100.0,69.9,41.8,89.9,76.2,8.36,5.0,0,0,43.3,0
STU0675,22,Male,7.33,76.8,71.1,70.3,73.4,63.6,67.9,8.18,7.6,3,3,68.3,0
STU0676,17,Male,6.82,77.5,75.0,69.8,58.1,61.5,80.8,8.23,5.2,0,1,100.0,0
STU0677,21,Female,7.61,55.5,92.1,72.4,100.0,76.3,76.2,7.78,5.5,0,4,92.1,0
STU0678,25,Male,7.51,97.4,95.4,72.1,68.6,66.9,99.5,7.7,6.5,0,2,59.7,0
STU0679,18,Female,6.38,78.5,73.2,41.6,53.6,57.6,49.0,5.31,5.2,1,3,74.1,0
STU0680,17,Female,6.11,83.8,68.8,55.5,47.4,74.8,70.2,5.74,6.2,1,0,70.0,0
STU0681,25,Male,6.92,90.4,74.1,67.1,87.6,52.6,58.4,6.78,5.0,1,2,55.0,1
STU0682,25,Male,8.66,64.7,80.4,85.2,57.7,53.4,81.1,9.4,3.9,0,2,68.5,0
STU0683,25,Female,5.31,84.2,89.3,40.9,68.8,55.0,47.7,4.88,8.7,1,1,64.4,0
STU0684,22,Male,5.04,74.5,75.1,38.8,85.2,90.7,77.2,5.6,4.8,0,4,72.3,1
STU0685,24,Female,7.0,89.0,84.9,57.3,59.3,5.0,62.5,7.0,6.7,0,1,55.0,0
STU0686,17,Male,6.86,50.3,100.0,67.1,67.2,72.5,61.0,6.74,8.3,0,1,44.5,0
STU0687,20,Female,7.01,76.7,81.1,73.4,67.7,65.7,50.3,7.18,6.0,1,1,69.2,1
STU0688,17,Male,7.09,70.2,80.0,59.7,80.3,33.1,65.0,6.82,5.6,0,3,100.0,0
STU0689,24,Female,6.53,83.6,50.7,67.8,78.6,70.9,88.3,6.23,7.4,0,2,71.6,0
STU0690,17,Male,8.59,84.1,32.9,78.5,64.0,74.0,71.6,7.4,8.9,1,0,63.4,0
STU0691,19,Female,4.88,68.8,81.2,42.7,69.1,76.2,81.4,4.71,5.0,0,6,85.1,0
STU0692,20,Male,5.81,68.7,73.5,50.2,61.3,14.6,97.0,5.47,6.7,1,2,66.8,0
STU0693,24,Female,6.68,76.6,66.8,67.6,41.4,91.0,76.0,6.32,4.1,1,1,100.0,0
STU0694,22,Female,4.83,66.3,78.9,46.7,72.6,51.0,63.6,5.12,6.3,1,1,69.9,1
STU0695,23,Male,6.59,88.9,74.0,82.1,100.0,78.0,79.0,7.05,7.1,1,4,84.0,0
STU0696,24,Male,8.79,73.2,93.0,70.6,52.1,79.1,63.8,8.95,5.5,1,4,54.9,0
STU0697,18,Male,6.83,40.2,76.4,66.7,54.1,48.3,64.4,7.53,6.2,2,2,80.1,0
STU0698,24,Female,7.08,73.1,63.0,58.4,52.3,77.5,49.2,7.48,4.6,0,5,75.5,0
STU0699,19,Female,5.29,64.5,90.8,38.9,81.0,57.7,85.9,5.08,7.1,0,1,68.9,0
STU0700,23,Female,6.06,56.8,71.5,54.4,76.1,25.6,66.2,5.74,8.8,2,0,60.0,0
STU0701,19,Male,6.35,61.9,83.4,58.5,65.1,87.2,74.7,6.57,5.1,1,4,57.2,0
STU0702,23,Male,6.42,79.4,67.4,87.0,51.5,50.3,56.5,6.82,5.9,2,7,75.6,1
STU0703,18,Female,8.34,95.3,64.6,73.2,69.7,48.8,78.5,9.32,7.9,2,3,82.6,0
STU0704,22,Female,7.47,82.1,76.3,55.9,39.8,57.3,60.6,8.3,9.1,1,2,67.5,0
STU0705,19,Other,5.47,70.1,75.2,52.0,70.6,70.2,69.9,5.09,4.5,1,1,75.7,0
STU0706,19,Male,7.1,83.9,82.7,43.2,83.7,63.9,85.2,7.03,6.7,0,2,69.2,0
STU0707,25,Female,7.4,72.0,70.7,65.7,45.5,75.4,83.9,7.87,7.5,0,1,72.0,0
STU0708,23,Male,8.17,69.0,45.6,73.7,40.4,39.5,71.7,8.92,6.8,0,1,66.0,0
STU0709,21,Male,8.7,63.0,68.1,86.2,96.4,50.9,45.5,9.36,2.8,1,3,70.4,0
STU0710,23,Female,5.58,55.2,87.7,60.0,57.0,62.8,100.0,5.54,7.9,0,3,100.0,0
STU0711,25,Female,5.83,72.9,70.2,47.4,88.4,100.0,98.2,4.95,9.6,1,6,76.2,0
STU0712,17,Other,5.29,80.1,71.1,46.1,65.2,62.8,82.8,4.59,7.2,2,3,82.9,0
STU0713,23,Male,6.52,76.7,90.8,51.0,65.1,85.6,60.7,6.71,5.2,0,1,78.8,0
STU0714,22,Male,7.36,72.6,63.6,55.0,75.9,65.7,70.3,7.6,6.1,0,4,64.7,0
STU0715,25,Female,7.98,65.7,50.3,74.9,52.1,55.8,63.8,7.21,10.0,1,3,95.9,0
STU0716,17,Female,6.71,85.9,72.4,47.7,70.4,60.3,91.0,6.74,8.5,0,2,64.2,0
STU0717,20,Male,6.42,60.9,67.3,53.6,61.1,61.8,75.9,6.86,8.1,0,7,91.1,0
STU0718,25,Male,6.98,88.1,59.5,52.9,44.2,76.5,60.2,6.17,7.6,0,1,63.3,0
STU0719,20,Male,5.8,65.0,72.2,57.7,74.1,91.1,64.9,6.57,5.9,3,0,50.8,1
STU0720,19,Female,9.31,68.2,82.9,100.0,63.3,71.8,88.8,9.05,6.7,0,1,77.3,0
STU0721,25,Male,4.87,58.9,74.9,30.8,65.2,87.6,96.0,5.75,6.9,0,2,47.9,1
STU0722,18,Male,7.02,71.5,79.9,44.6,46.2,46.7,94.9,6.65,7.9,1,5,80.7,0
STU0723,20,Male,9.23,90.7,100.0,81.8,96.6,57.1,83.4,8.51,9.6,0,1,46.1,0
STU0724,22,Male,6.81,84.7,69.5,61.4,83.8,51.2,68.2,6.49,8.9,2,2,63.6,1
STU0725,18,Male,6.57,90.7,79.5,61.3,85.4,71.0,23.4,6.5,4.6,2,1,41.4,0
STU0726,24,Female,6.37,84.8,66.9,52.9,62.5,58.2,76.5,6.1,7.4,1,2,100.0,0
STU0727,24,Male,6.58,63.7,61.5,57.2,36.9,78.9,72.0,6.43,8.3,1,1,36.9,0
STU0728,17,Female,8.45,73.7,65.6,79.7,100.0,47.3,74.1,8.68,8.1,1,0,70.2,0
STU0729,19,Male,4.15,67.9,67.3,47.8,66.9,65.8,72.8,4.03,5.9,0,1,92.9,0
STU0730,25,Female,8.64,95.3,80.8,58.2,54.5,78.1,52.1,8.59,10.0,0,4,90.7,0
STU0731,21,Female,5.09,62.4,100.0,42.1,75.5,25.8,80.4,3.89,4.8,1,0,87.0,0
STU0732,22,Female,6.48,89.6,63.5,60.5,89.0,100.0,81.5,6.75,5.2,0,2,63.7,0
STU0733,20,Female,6.28,89.6,68.3,47.3,67.6,59.6,82.2,6.22,7.4,0,3,97.0,0
STU0734,18,Male,7.51,100.0,74.0,84.9,91.0,26.5,86.2,8.64,10.0,0,1,88.3,0
STU0735,24,Male,4.88,72.7,81.3,37.6,87.5,68.0,81.1,4.22,5.6,0,2,74.2,0
STU0736,22,Female,7.35,87.3,79.2,65.7,48.6,65.6,65.8,6.08,6.5,1,3,74.8,0
STU0737,21,Other,9.23,100.0,95.5,88.6,55.9,63.4,70.9,9.66,8.8,0,4,63.9,0
STU0738,25,Female,5.16,70.0,36.2,40.5,85.2,83.8,73.4,5.4,7.0,2,3,51.8,1
STU0739,17,Female,7.03,58.0,36.8,44.8,19.2,79.2,73.6,6.32,6.4,0,5,94.7,1
